name,_id,run_start_time,run_end_time,status,status_message,nrc_create_necb_prototype_building.building_type,nrc_create_necb_prototype_building.epw_file,nrc_create_necb_prototype_building.template,nrc_report_utility_costs.total_site_energy,openstudio_results.eui,air_loops_detail_section,annual_overview_section,building_summary_section,calc_choice,cost_summary_section,electricity_cost,envelope_section_section,exterior_light_section,gas_cost,hvac_load_profile,interior_lighting_section,measure_warning_section,monthly_overview_section,outdoor_air_section,plant_loops_detail_section,plug_loads_section,reg_monthly_details,schedules_overview_section,sideload,source_energy_section,space_type_breakdown_section,space_type_details_section,units,utility_bills_rates_section,water_use_section,zone_condition_section,zone_equipment_detail_section,zone_summary_section
SmallOfficeQC_Montreal-TrudeauNECB2017,c4d2011b-9695-45b3-a213-d52734150c13,2021-12-24T19:25:37.023Z,2021-12-24T19:26:32.794Z,completed,completed normal,SmallOffice,QC_Montreal-Trudeau,NECB2017,64130,125.449957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_Montreal-TrudeauNECB2020,fd521785-16ff-4a32-be4c-92956c79b0bf,2021-12-24T19:25:37.922Z,2021-12-24T19:26:37.271Z,completed,completed normal,SmallOffice,QC_Montreal-Trudeau,NECB2020,62020,121.3253515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_QuebecNECB2011,0902371b-bf53-4d10-bfd1-6a1c2d9a4110,2021-12-24T19:25:45.097Z,2021-12-24T19:26:33.233Z,completed,completed normal,SmallOffice,QC_Quebec,NECB2011,73170,143.1493509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_QuebecNECB2015,f1c363a1-5eec-4674-ba80-315cb0ce8e5d,2021-12-24T19:25:53.179Z,2021-12-24T19:26:46.418Z,completed,completed normal,SmallOffice,QC_Quebec,NECB2015,72480,141.8016538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_QuebecNECB2017,3bd981a4-1abb-49bf-9260-26f8e1fabdb3,2021-12-24T19:26:10.848Z,2021-12-24T19:27:05.946Z,completed,completed normal,SmallOffice,QC_Quebec,NECB2017,62940,123.1295267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_QuebecNECB2020,53599b4c-83f3-4aca-986d-99acca58f76f,2021-12-24T19:26:12.178Z,2021-12-24T19:27:10.202Z,completed,completed normal,SmallOffice,QC_Quebec,NECB2020,61520,120.3580527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_Saguenay-BagotvilleNECB2011,b5060088-53fa-42a4-aae4-adea1a3821eb,2021-12-24T19:26:16.815Z,2021-12-24T19:27:05.408Z,completed,completed normal,SmallOffice,QC_Saguenay-Bagotville,NECB2011,75740,148.1814783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_Saguenay-BagotvilleNECB2015,1181e198-b242-4376-ae32-ce7298e62d37,2021-12-24T19:26:19.976Z,2021-12-24T19:27:13.208Z,completed,completed normal,SmallOffice,QC_Saguenay-Bagotville,NECB2015,75080,146.8772552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_Saguenay-BagotvilleNECB2017,4cf930b4-87eb-410f-8333-7628f050973a,2021-12-24T19:26:33.171Z,2021-12-24T19:27:27.619Z,completed,completed normal,SmallOffice,QC_Saguenay-Bagotville,NECB2017,64760,126.6944031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeQC_Saguenay-BagotvilleNECB2020,4f1c57b2-2370-40c8-b1c8-9d48871bb203,2021-12-24T19:26:33.480Z,2021-12-24T19:27:31.497Z,completed,completed normal,SmallOffice,QC_Saguenay-Bagotville,NECB2020,64000,125.2108494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeSK_SaskatoonNECB2011,4e06797b-b8b9-4c29-a995-5b05b6a75216,2021-12-24T19:26:37.561Z,2021-12-24T19:27:28.792Z,completed,completed normal,SmallOffice,SK_Saskatoon,NECB2011,85030,166.3427846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeSK_SaskatoonNECB2015,fe25b495-4f7e-444f-9ccd-7b1407107642,2021-12-24T19:26:46.808Z,2021-12-24T19:27:43.936Z,completed,completed normal,SmallOffice,SK_Saskatoon,NECB2015,84420,165.152681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeSK_SaskatoonNECB2017,f82fb3cb-93cd-471a-b7be-70e00a764808,2021-12-24T19:27:05.745Z,2021-12-24T19:28:05.443Z,completed,completed normal,SmallOffice,SK_Saskatoon,NECB2017,72300,141.4375581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeSK_SaskatoonNECB2020,5e68bab2-3a98-4552-b79d-993d8e8392c5,2021-12-24T19:27:06.250Z,2021-12-24T19:28:07.985Z,completed,completed normal,SmallOffice,SK_Saskatoon,NECB2020,69550,136.0630722,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeYT_WhitehorseNECB2011,c04ed796-11a9-4e0e-a523-a2144214d0a4,2021-12-24T19:27:10.568Z,2021-12-24T19:28:02.122Z,completed,completed normal,SmallOffice,YT_Whitehorse,NECB2011,79640,155.8003148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeYT_WhitehorseNECB2015,297153a4-515e-4e31-8c9c-0775fd49f803,2021-12-24T19:27:13.471Z,2021-12-24T19:28:08.619Z,completed,completed normal,SmallOffice,YT_Whitehorse,NECB2015,78490,153.5505299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeYT_WhitehorseNECB2017,8a2d56b3-1945-483f-a992-1e479216376d,2021-12-24T19:27:27.963Z,2021-12-24T19:28:26.369Z,completed,completed normal,SmallOffice,YT_Whitehorse,NECB2017,67840,132.7264349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SmallOfficeYT_WhitehorseNECB2020,45737055-12e6-42dc-8f61-43efd7c4bb55,2021-12-24T19:27:29.072Z,2021-12-24T19:28:30.063Z,completed,completed normal,SmallOffice,YT_Whitehorse,NECB2020,62790,122.8360765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_CalgaryNECB2011,7e00a4b4-213d-446f-9564-10df8f5a11c6,2021-12-24T19:09:51.149Z,2021-12-24T19:10:39.180Z,completed,completed normal,Warehouse,AB_Calgary,NECB2011,642400,132.8540632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_CalgaryNECB2015,681da0aa-3b78-4c45-a0b2-a1cc6c41605b,2021-12-24T19:09:51.345Z,2021-12-24T19:10:44.223Z,completed,completed normal,Warehouse,AB_Calgary,NECB2015,639500,132.2583077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_CalgaryNECB2017,20b26120-3f84-4b3a-ad56-b4fc6dcb3579,2021-12-24T19:09:53.666Z,2021-12-24T19:10:47.262Z,completed,completed normal,Warehouse,AB_Calgary,NECB2017,519000,107.3468782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_CalgaryNECB2020,042aabf2-5171-41ab-9f8e-31c08922a007,2021-12-24T19:09:53.860Z,2021-12-24T19:10:49.068Z,completed,completed normal,Warehouse,AB_Calgary,NECB2020,607800,125.714763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_Edmonton.Stony.PlainNECB2011,66d9ec20-b065-4e55-a7bd-a45e40192e1b,2021-12-24T19:09:54.356Z,2021-12-24T19:10:44.401Z,completed,completed normal,Warehouse,AB_Edmonton.Stony.Plain,NECB2011,625900,129.4513051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_Edmonton.Stony.PlainNECB2015,7c4fd2e7-d811-4708-8ed8-6a7a3602e0f3,2021-12-24T19:09:54.585Z,2021-12-24T19:10:47.869Z,completed,completed normal,Warehouse,AB_Edmonton.Stony.Plain,NECB2015,622900,128.8210796,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_Edmonton.Stony.PlainNECB2017,8af01295-7ecb-48f4-ab59-396a83b53cca,2021-12-24T19:09:55.013Z,2021-12-24T19:10:47.814Z,completed,completed normal,Warehouse,AB_Edmonton.Stony.Plain,NECB2017,500600,103.5402472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_Edmonton.Stony.PlainNECB2020,9fcdb718-be5a-478e-831b-13ba880c2a9c,2021-12-24T19:09:55.099Z,2021-12-24T19:10:54.185Z,completed,completed normal,Warehouse,AB_Edmonton.Stony.Plain,NECB2020,563200,116.4745197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_Fort.McMurrayNECB2011,bc8cefee-dfca-44e8-9900-acc2184e9466,2021-12-24T19:10:39.438Z,2021-12-24T19:11:22.898Z,completed,completed normal,Warehouse,AB_Fort.McMurray,NECB2011,688400,142.3666191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_Fort.McMurrayNECB2015,71eaa173-a7cc-4ae0-92d7-56a5c217bc34,2021-12-24T19:10:44.528Z,2021-12-24T19:11:30.117Z,completed,completed normal,Warehouse,AB_Fort.McMurray,NECB2015,685800,141.828888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_Fort.McMurrayNECB2017,a7a5fb93-453f-40aa-8f4f-a25e957217e4,2021-12-24T19:10:44.733Z,2021-12-24T19:11:34.424Z,completed,completed normal,Warehouse,AB_Fort.McMurray,NECB2017,550800,113.9237437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseAB_Fort.McMurrayNECB2020,0513d4a3-f70c-49cd-9083-ea554fee4f81,2021-12-24T19:10:47.736Z,2021-12-24T19:11:40.290Z,completed,completed normal,Warehouse,AB_Fort.McMurray,NECB2020,610300,126.2260672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseBC_VancouverNECB2011,c26288d8-b847-4e6c-bc8e-4125915e2555,2021-12-24T19:10:48.208Z,2021-12-24T19:11:28.719Z,completed,completed normal,Warehouse,BC_Vancouver,NECB2011,478000,98.86382464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseBC_VancouverNECB2015,4ed96ce0-2370-4d2d-a44e-48e7ab7f7192,2021-12-24T19:10:48.141Z,2021-12-24T19:11:33.063Z,completed,completed normal,Warehouse,BC_Vancouver,NECB2015,474400,98.11352883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseBC_VancouverNECB2017,1adac187-da84-4923-8d47-9f7443a4a3fd,2021-12-24T19:10:49.377Z,2021-12-24T19:11:33.971Z,completed,completed normal,Warehouse,BC_Vancouver,NECB2017,390900,80.83776674,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseBC_VancouverNECB2020,93065786-ae36-4271-8808-d31d87ec5698,2021-12-24T19:10:54.507Z,2021-12-24T19:11:42.388Z,completed,completed normal,Warehouse,BC_Vancouver,NECB2020,430300,88.99163231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseBC_VictoriaNECB2011,c13d34a7-cd2f-4bdd-bf1a-2af3bf1b999f,2021-12-24T19:11:23.177Z,2021-12-24T19:12:02.829Z,completed,completed normal,Warehouse,BC_Victoria,NECB2011,471900,97.58958566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseBC_VictoriaNECB2015,7e0d853f-3032-43c9-9b46-e0edb83ae0fd,2021-12-24T19:11:29.059Z,2021-12-24T19:12:14.838Z,completed,completed normal,Warehouse,BC_Victoria,NECB2015,468100,96.8117139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseBC_VictoriaNECB2017,9ee85e85-ebca-45d4-8394-e4945b83e674,2021-12-24T19:11:30.364Z,2021-12-24T19:12:16.851Z,completed,completed normal,Warehouse,BC_Victoria,NECB2017,382400,79.09243851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseBC_VictoriaNECB2020,1afa4b57-78cd-4584-8d86-365d69c3265d,2021-12-24T19:11:33.332Z,2021-12-24T19:12:21.909Z,completed,completed normal,Warehouse,BC_Victoria,NECB2020,412300,85.26485672,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseMB_Winnipeg-RichardsonNECB2011,eeedb434-649a-4a9a-9a51-333e8b3d4fc6,2021-12-24T19:11:34.321Z,2021-12-24T19:12:14.150Z,completed,completed normal,Warehouse,MB_Winnipeg-Richardson,NECB2011,692600,143.2461772,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseMB_Winnipeg-RichardsonNECB2015,91e1e0a1-f12a-4a25-bbbe-67db08db487f,2021-12-24T19:11:34.753Z,2021-12-24T19:12:17.814Z,completed,completed normal,Warehouse,MB_Winnipeg-Richardson,NECB2015,688900,142.4843914,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseMB_Winnipeg-RichardsonNECB2017,a9cfb221-1f59-4743-8da7-4eaf35f516bf,2021-12-24T19:11:40.643Z,2021-12-24T19:12:27.802Z,completed,completed normal,Warehouse,MB_Winnipeg-Richardson,NECB2017,569500,117.7849521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseMB_Winnipeg-RichardsonNECB2020,8a64b255-0d02-42f7-94eb-59d3ee5f5584,2021-12-24T19:11:42.716Z,2021-12-24T19:12:30.455Z,completed,completed normal,Warehouse,MB_Winnipeg-Richardson,NECB2020,756700,156.4941262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNB_FrederictonNECB2011,caa3f44e-07ab-4131-bf02-3900097cb091,2021-12-24T19:12:03.104Z,2021-12-24T19:12:47.315Z,completed,completed normal,Warehouse,NB_Fredericton,NECB2011,627800,129.850582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNB_FrederictonNECB2015,0e2fc8f4-32ba-4fa9-b4af-2fd9903317a5,2021-12-24T19:12:14.469Z,2021-12-24T19:13:01.942Z,completed,completed normal,Warehouse,NB_Fredericton,NECB2015,624400,129.1382031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNB_FrederictonNECB2017,63afc8e3-1dd8-420b-a32c-7d729783e6a0,2021-12-24T19:12:15.192Z,2021-12-24T19:13:04.835Z,completed,completed normal,Warehouse,NB_Fredericton,NECB2017,508500,105.1775696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNB_FrederictonNECB2020,7eaecc28-8cc0-4eb3-bcff-51269f2dd25b,2021-12-24T19:12:17.119Z,2021-12-24T19:13:09.366Z,completed,completed normal,Warehouse,NB_Fredericton,NECB2020,594500,122.9623379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNL_St.JohnsNECB2011,556c3294-a4e6-4cb1-9557-1bdec224117a,2021-12-24T19:12:18.134Z,2021-12-24T19:12:57.624Z,completed,completed normal,Warehouse,NL_St.Johns,NECB2011,597900,123.6551838,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNL_St.JohnsNECB2015,42e0ebf8-8955-4794-9527-5f2f588bb4a1,2021-12-24T19:12:22.173Z,2021-12-24T19:13:05.751Z,completed,completed normal,Warehouse,NL_St.Johns,NECB2015,595000,123.0571303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNL_St.JohnsNECB2017,224df9f0-98b4-49a6-8f4d-37660a04d3cf,2021-12-24T19:12:28.179Z,2021-12-24T19:13:14.510Z,completed,completed normal,Warehouse,NL_St.Johns,NECB2017,499200,103.2501252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNL_St.JohnsNECB2020,3d8c64a3-3a14-4012-b0cb-27d3d4fbf407,2021-12-24T19:12:30.792Z,2021-12-24T19:13:18.864Z,completed,completed normal,Warehouse,NL_St.Johns,NECB2020,674300,139.4493127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_HalifaxNECB2011,f54a4bfb-e49b-43fb-a7d6-9cfef7ed2d14,2021-12-24T19:12:47.587Z,2021-12-24T19:13:32.470Z,completed,completed normal,Warehouse,NS_Halifax,NECB2011,559900,115.8023558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_HalifaxNECB2015,c23b7a16-3999-461c-80de-c6ae0c635b95,2021-12-24T19:12:57.948Z,2021-12-24T19:13:45.248Z,completed,completed normal,Warehouse,NS_Halifax,NECB2015,556700,115.1434053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_HalifaxNECB2017,161b2e02-0ef6-4043-ae7d-df099f2d6651,2021-12-24T19:13:02.249Z,2021-12-24T19:13:52.051Z,completed,completed normal,Warehouse,NS_Halifax,NECB2017,460200,95.17783849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_HalifaxNECB2020,5a2c8aa9-40de-42b3-9c09-61302044f822,2021-12-24T19:13:05.205Z,2021-12-24T19:13:59.040Z,completed,completed normal,Warehouse,NS_Halifax,NECB2020,535600,110.7651478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_Sydney-McCurdyNECB2011,524cb7cd-34a2-448f-926c-cf7cf099bedd,2021-12-24T19:13:06.005Z,2021-12-24T19:13:52.182Z,completed,completed normal,Warehouse,NS_Sydney-McCurdy,NECB2011,638600,132.0658505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_Sydney-McCurdyNECB2015,174ecaf9-f644-400f-862a-a184a9202924,2021-12-24T19:13:09.638Z,2021-12-24T19:13:57.302Z,completed,completed normal,Warehouse,NS_Sydney-McCurdy,NECB2015,635900,131.5263958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_Sydney-McCurdyNECB2017,7c338405-9968-4583-acb1-5e5547638a4f,2021-12-24T19:13:14.873Z,2021-12-24T19:14:03.925Z,completed,completed normal,Warehouse,NS_Sydney-McCurdy,NECB2017,527300,109.054864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_Sydney-McCurdyNECB2020,e172a606-575c-42e2-8d1f-1979cf3819b1,2021-12-24T19:13:19.377Z,2021-12-24T19:14:11.591Z,completed,completed normal,Warehouse,NS_Sydney-McCurdy,NECB2020,662800,137.087547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_YarmouthNECB2011,4cbd949a-98a6-4838-b3d4-f0ee674ed15d,2021-12-24T19:13:32.747Z,2021-12-24T19:14:17.123Z,completed,completed normal,Warehouse,NS_Yarmouth,NECB2011,606400,125.4171725,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_YarmouthNECB2015,3da79303-6a31-425d-a970-f4ed25afe371,2021-12-24T19:13:45.604Z,2021-12-24T19:14:34.690Z,completed,completed normal,Warehouse,NS_Yarmouth,NECB2015,603500,124.821417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_YarmouthNECB2017,7a94756f-5150-45bc-a87a-869ecd498f0d,2021-12-24T19:13:52.430Z,2021-12-24T19:14:41.543Z,completed,completed normal,Warehouse,NS_Yarmouth,NECB2017,501400,103.703405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNS_YarmouthNECB2020,e265ac72-950a-41c7-98c0-9401a18a6880,2021-12-24T19:13:52.473Z,2021-12-24T19:14:45.739Z,completed,completed normal,Warehouse,NS_Yarmouth,NECB2020,638700,132.0871069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNT_Inuvik-ZubkoNECB2011,00435940-2392-4c22-9d24-7e0b8c24c3e1,2021-12-24T19:13:57.569Z,2021-12-24T19:14:41.575Z,completed,completed normal,Warehouse,NT_Inuvik-Zubko,NECB2011,759900,157.1559492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNT_Inuvik-ZubkoNECB2015,074a4174-803e-4a85-a1d2-00671fc6eb38,2021-12-24T19:13:59.558Z,2021-12-24T19:14:45.861Z,completed,completed normal,Warehouse,NT_Inuvik-Zubko,NECB2015,757700,156.7153084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNT_Inuvik-ZubkoNECB2017,798824b6-b7ef-4a1e-a62a-098f626991f9,2021-12-24T19:14:04.290Z,2021-12-24T19:14:52.856Z,completed,completed normal,Warehouse,NT_Inuvik-Zubko,NECB2017,635000,131.3368111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNT_Inuvik-ZubkoNECB2020,40e35e20-7275-460f-9250-f929c53ff363,2021-12-24T19:14:11.913Z,2021-12-24T19:15:03.004Z,completed,completed normal,Warehouse,NT_Inuvik-Zubko,NECB2020,790200,163.4231597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNT_YellowknifeNECB2011,49ad5caa-1628-41e1-8539-474e8424b86a,2021-12-24T19:14:17.394Z,2021-12-24T19:15:00.959Z,completed,completed normal,Warehouse,NT_Yellowknife,NECB2011,714100,147.6985452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNT_YellowknifeNECB2015,cbd5426c-d074-4426-8e36-cad88432033f,2021-12-24T19:14:35.033Z,2021-12-24T19:15:22.626Z,completed,completed normal,Warehouse,NT_Yellowknife,NECB2015,711400,147.1309401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNT_YellowknifeNECB2017,17cd06ab-770b-4c49-8f0a-d5f8e39d447e,2021-12-24T19:14:41.871Z,2021-12-24T19:15:31.727Z,completed,completed normal,Warehouse,NT_Yellowknife,NECB2017,591400,122.3108559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseNT_YellowknifeNECB2020,e70758c4-9cb4-4cdd-a374-84ece765bd2a,2021-12-24T19:14:41.845Z,2021-12-24T19:15:34.695Z,completed,completed normal,Warehouse,NT_Yellowknife,NECB2020,756400,156.4412723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_Sault.Ste.MarieNECB2011,86f9d7e7-526a-4c29-a477-b7c6757259dd,2021-12-24T19:15:34.997Z,2021-12-24T19:16:19.868Z,completed,completed normal,Warehouse,ON_Sault.Ste.Marie,NECB2011,632200,130.75312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_Sault.Ste.MarieNECB2015,5d4c81ba-870b-44df-9069-25aa422881d5,2021-12-24T19:15:35.270Z,2021-12-24T19:16:24.418Z,completed,completed normal,Warehouse,ON_Sault.Ste.Marie,NECB2015,629200,130.1205966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_Sault.Ste.MarieNECB2017,3970c506-16b3-48f9-915e-bd612791dbf8,2021-12-24T19:15:43.787Z,2021-12-24T19:16:33.515Z,completed,completed normal,Warehouse,ON_Sault.Ste.Marie,NECB2017,510000,105.4763092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_Sault.Ste.MarieNECB2020,792e2dbc-0449-4eae-bc05-9393d9c2fc23,2021-12-24T19:15:48.472Z,2021-12-24T19:16:41.193Z,completed,completed normal,Warehouse,ON_Sault.Ste.Marie,NECB2020,599100,123.8970479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_TorontoNECB2011,e2e6e9ad-3854-49d0-8fc1-542af457895b,2021-12-24T19:14:46.036Z,2021-12-24T19:15:31.525Z,completed,completed normal,Warehouse,ON_Toronto,NECB2011,655300,135.524335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_TorontoNECB2015,17829def-75c7-4d7c-bbd6-7cb4171fb498,2021-12-24T19:14:46.120Z,2021-12-24T19:15:35.031Z,completed,completed normal,Warehouse,ON_Toronto,NECB2015,651700,134.7826567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_TorontoNECB2017,edfc258a-c324-4e2c-94c0-3b7dfd74df02,2021-12-24T19:14:53.204Z,2021-12-24T19:15:43.399Z,completed,completed normal,Warehouse,ON_Toronto,NECB2017,538300,111.3339019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_TorontoNECB2020,0bbc4fbb-f4b4-4fcf-bdb5-867d1492430c,2021-12-24T19:15:01.216Z,2021-12-24T19:15:54.488Z,completed,completed normal,Warehouse,ON_Toronto,NECB2020,669100,138.3772975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_WindsorNECB2011,1381f473-319b-47fa-9e61-60491afe0562,2021-12-24T19:15:03.332Z,2021-12-24T19:15:48.147Z,completed,completed normal,Warehouse,ON_Windsor,NECB2011,640900,132.5501532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_WindsorNECB2015,ba94fb3b-e90f-4f6f-ba97-aa24292485da,2021-12-24T19:15:23.000Z,2021-12-24T19:16:12.726Z,completed,completed normal,Warehouse,ON_Windsor,NECB2015,637200,131.7751539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_WindsorNECB2017,ab4b7ccb-06c5-47c5-9026-0f4159c309b9,2021-12-24T19:15:31.830Z,2021-12-24T19:16:23.250Z,completed,completed normal,Warehouse,ON_Windsor,NECB2017,523500,108.2597572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseON_WindsorNECB2020,33bd1d9d-8198-43ca-900d-75b0e686eb24,2021-12-24T19:15:32.039Z,2021-12-24T19:16:24.156Z,completed,completed normal,Warehouse,ON_Windsor,NECB2020,636200,131.5884417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseQC_Montreal-TrudeauNECB2011,18c72b72-b5d6-4e9f-a341-283b9def5bd8,2021-12-24T19:15:54.755Z,2021-12-24T19:16:35.617Z,completed,completed normal,Warehouse,QC_Montreal-Trudeau,NECB2011,605800,125.2844632,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseQC_Montreal-TrudeauNECB2015,b017ec53-8e97-4e09-90c0-5f60d5a1aa86,2021-12-24T19:16:13.052Z,2021-12-24T19:16:59.210Z,completed,completed normal,Warehouse,QC_Montreal-Trudeau,NECB2015,601900,124.488782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseQC_Montreal-TrudeauNECB2017,ce9459e6-ae08-4032-a660-c0a1be451db4,2021-12-24T19:16:20.126Z,2021-12-24T19:17:06.458Z,completed,completed normal,Warehouse,QC_Montreal-Trudeau,NECB2017,492200,101.7920465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseQC_Montreal-TrudeauNECB2020,efcf9e6e-c395-4d4e-801c-eb9d3fd82293,2021-12-24T19:16:23.530Z,2021-12-24T19:17:13.555Z,completed,completed normal,Warehouse,QC_Montreal-Trudeau,NECB2020,604900,125.095453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseQC_QuebecNECB2011,f7e1f280-dfc2-4fa2-85ed-a79aae0bd61c,2021-12-24T19:16:24.533Z,2021-12-24T19:17:04.723Z,completed,completed normal,Warehouse,QC_Quebec,NECB2011,599100,123.9062399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseQC_QuebecNECB2015,f769f6f2-ddfd-4dcd-b3b3-2d35dcc78e55,2021-12-24T19:16:24.647Z,2021-12-24T19:17:10.826Z,completed,completed normal,Warehouse,QC_Quebec,NECB2015,595300,123.1134312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseQC_QuebecNECB2017,c728b42b-3df7-4c8b-91ef-057d5f87ffc0,2021-12-24T19:16:33.869Z,2021-12-24T19:17:21.608Z,completed,completed normal,Warehouse,QC_Quebec,NECB2017,486600,100.6418993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WarehouseQC_QuebecNECB2020,23d2d001-02b8-4769-b31a-7d00e1298c98,2021-12-24T19:16:35.879Z,2021-12-24T19:17:26.060Z,completed,completed normal,Warehouse,QC_Quebec,NECB2020,620300,128.3000089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
